,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
490301,578043,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,11/22/2011 14:39,3.75,12474.0,Germany
490302,578043,23569,TRADTIONAL ALPHABET STAMP SET,4,11/22/2011 14:39,4.95,12474.0,Germany
490303,578043,23570,TRADITIONAL PICK UP STICKS GAME ,12,11/22/2011 14:39,1.25,12474.0,Germany
490304,578043,23571,TRADITIONAL NAUGHTS & CROSSES,12,11/22/2011 14:39,1.65,12474.0,Germany
490305,578043,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,11/22/2011 14:39,2.1,12474.0,Germany
490306,578043,23392,SPACEBOY ROCKET LOLLY MAKERS,6,11/22/2011 14:39,2.08,12474.0,Germany
490307,578043,23559,WOODLAND BUNNIES LOLLY MAKERS,6,11/22/2011 14:39,2.08,12474.0,Germany
490308,578043,23212,HEART WREATH DECORATION WITH BELL,12,11/22/2011 14:39,1.25,12474.0,Germany
490309,578043,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,11/22/2011 14:39,1.25,12474.0,Germany
490310,578043,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,11/22/2011 14:39,3.25,12474.0,Germany
490311,578043,20724,RED RETROSPOT CHARLOTTE BAG,20,11/22/2011 14:39,0.85,12474.0,Germany
490312,578043,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,11/22/2011 14:39,4.95,12474.0,Germany
490313,578043,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,11/22/2011 14:39,2.55,12474.0,Germany
490314,578043,23389,SPACEBOY MINI BACKPACK,4,11/22/2011 14:39,4.15,12474.0,Germany
490315,578043,22620,4 TRADITIONAL SPINNING TOPS,12,11/22/2011 14:39,1.45,12474.0,Germany
490316,578043,20719,WOODLAND CHARLOTTE BAG,40,11/22/2011 14:39,0.85,12474.0,Germany
490317,578043,23388,WOODLAND MINI BACKPACK,4,11/22/2011 14:39,4.15,12474.0,Germany
490318,578043,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,11/22/2011 14:39,2.95,12474.0,Germany
490319,578043,20711,JUMBO BAG TOYS ,10,11/22/2011 14:39,2.08,12474.0,Germany
490320,578043,22355,CHARLOTTE BAG SUKI DESIGN,10,11/22/2011 14:39,0.85,12474.0,Germany
490321,578043,23084,RABBIT NIGHT LIGHT,12,11/22/2011 14:39,2.08,12474.0,Germany
490322,578043,21731,RED TOADSTOOL LED NIGHT LIGHT,12,11/22/2011 14:39,1.65,12474.0,Germany
490323,578043,POST,POSTAGE,2,11/22/2011 14:39,18.0,12474.0,Germany
490506,C578062,23174,REGENCY SUGAR BOWL GREEN,-3,11/22/2011 15:30,4.15,12471.0,Germany
490507,C578062,23245,SET OF 3 REGENCY CAKE TINS,-4,11/22/2011 15:30,4.95,12471.0,Germany
490508,C578062,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-3,11/22/2011 15:30,1.45,12471.0,Germany
494763,578273,22110,BIRD HOUSE HOT WATER BOTTLE,2,11/23/2011 13:41,2.55,14335.0,Germany
494764,578273,22698,PINK REGENCY TEACUP AND SAUCER,1,11/23/2011 13:41,2.95,14335.0,Germany
494765,578273,22697,GREEN REGENCY TEACUP AND SAUCER,1,11/23/2011 13:41,2.95,14335.0,Germany
494766,578273,82582,AREA PATROLLED METAL SIGN,1,11/23/2011 13:41,2.1,14335.0,Germany
494767,578273,23160,REGENCY TEA SPOON,2,11/23/2011 13:41,1.25,14335.0,Germany
494768,578273,22726,ALARM CLOCK BAKELIKE GREEN,6,11/23/2011 13:41,3.75,14335.0,Germany
494769,578273,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,11/23/2011 13:41,3.75,14335.0,Germany
494770,578273,22727,ALARM CLOCK BAKELIKE RED ,6,11/23/2011 13:41,3.75,14335.0,Germany
494771,578273,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,11/23/2011 13:41,1.65,14335.0,Germany
494772,578273,22409,MONEY BOX BISCUITS DESIGN,1,11/23/2011 13:41,1.25,14335.0,Germany
494773,578273,22556,PLASTERS IN TIN CIRCUS PARADE ,2,11/23/2011 13:41,1.65,14335.0,Germany
494774,578273,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,11/23/2011 13:41,1.65,14335.0,Germany
494775,578273,22999,TRAVEL CARD WALLET VINTAGE LEAF,1,11/23/2011 13:41,0.42,14335.0,Germany
494776,578273,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,11/23/2011 13:41,0.55,14335.0,Germany
494777,578273,23349,ROLL WRAP VINTAGE CHRISTMAS,1,11/23/2011 13:41,1.25,14335.0,Germany
494778,578273,23350,ROLL WRAP VINTAGE SPOT ,1,11/23/2011 13:41,1.25,14335.0,Germany
494779,578273,22097,SWALLOW SQUARE TISSUE BOX,1,11/23/2011 13:41,0.39,14335.0,Germany
494780,578273,22726,ALARM CLOCK BAKELIKE GREEN,1,11/23/2011 13:41,3.75,14335.0,Germany
494781,578273,21034,REX CASH+CARRY JUMBO SHOPPER,1,11/23/2011 13:41,0.95,14335.0,Germany
494782,578273,22375,AIRLINE BAG VINTAGE JET SET BROWN,2,11/23/2011 13:41,4.25,14335.0,Germany
494783,578273,22371,AIRLINE BAG VINTAGE TOKYO 78,2,11/23/2011 13:41,4.25,14335.0,Germany
495266,578295,37500,TEA TIME TEAPOT IN GIFT BOX,12,11/23/2011 14:39,4.95,12569.0,Germany
495267,578295,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,8,11/23/2011 14:39,3.75,12569.0,Germany
495268,578295,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,24,11/23/2011 14:39,0.85,12569.0,Germany
495269,578295,POST,POSTAGE,2,11/23/2011 14:39,18.0,12569.0,Germany
495270,578295,47599B,BLUE PARTY BAGS ,10,11/23/2011 14:39,2.1,12569.0,Germany
495271,578295,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,11/23/2011 14:39,1.65,12569.0,Germany
495272,578295,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,11/23/2011 14:39,2.95,12569.0,Germany
495284,578298,23293,SET OF 12 FAIRY CAKE BAKING CASES,128,11/23/2011 14:52,0.72,12619.0,Germany
495285,578298,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,11/23/2011 14:52,0.55,12619.0,Germany
495286,578298,23295,SET OF 12 MINI LOAF BAKING CASES,128,11/23/2011 14:52,0.72,12619.0,Germany
495287,578298,22032,BOTANICAL LILY GREETING CARD,12,11/23/2011 14:52,0.42,12619.0,Germany
495288,578298,22984,CARD GINGHAM ROSE ,24,11/23/2011 14:52,0.42,12619.0,Germany
495289,578298,85015,SET OF 12  VINTAGE POSTCARD SET,24,11/23/2011 14:52,0.65,12619.0,Germany
495290,578298,22028,PENNY FARTHING BIRTHDAY CARD,12,11/23/2011 14:52,0.42,12619.0,Germany
495291,578298,22029,SPACEBOY BIRTHDAY CARD,12,11/23/2011 14:52,0.42,12619.0,Germany
495292,578298,22031,BOTANICAL LAVENDER BIRTHDAY CARD,12,11/23/2011 14:52,0.42,12619.0,Germany
495293,578298,22819,"BIRTHDAY CARD, RETRO SPOT",12,11/23/2011 14:52,0.42,12619.0,Germany
495294,578298,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,11/23/2011 14:52,1.45,12619.0,Germany
495295,578298,84987,SET OF 36 TEATIME PAPER DOILIES,12,11/23/2011 14:52,1.45,12619.0,Germany
495296,578298,84988,SET OF 72 PINK HEART PAPER DOILIES,12,11/23/2011 14:52,1.45,12619.0,Germany
495297,578298,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,11/23/2011 14:52,1.45,12619.0,Germany
495298,578298,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,11/23/2011 14:52,0.85,12619.0,Germany
495299,578298,22079,RIBBON REEL HEARTS DESIGN ,10,11/23/2011 14:52,1.65,12619.0,Germany
495300,578298,POST,POSTAGE,3,11/23/2011 14:52,18.0,12619.0,Germany
495873,578333,22077,6 RIBBONS RUSTIC CHARM,36,11/24/2011 8:50,1.95,12471.0,Germany
495874,578333,22621,TRADITIONAL KNITTING NANCY,24,11/24/2011 8:50,1.65,12471.0,Germany
495875,578333,23294,SET OF 6 SNACK LOAF BAKING CASES,24,11/24/2011 8:50,0.83,12471.0,Germany
495876,578333,23319,BOX OF 6 MINI 50'S CRACKERS,24,11/24/2011 8:50,2.49,12471.0,Germany
495877,578333,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,11/24/2011 8:50,1.45,12471.0,Germany
495878,578333,23346,SPACEBOY BEAKER,12,11/24/2011 8:50,1.25,12471.0,Germany
495879,578333,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,11/24/2011 8:50,3.75,12471.0,Germany
495880,578333,22551,PLASTERS IN TIN SPACEBOY,12,11/24/2011 8:50,1.65,12471.0,Germany
495881,578333,23295,SET OF 12 MINI LOAF BAKING CASES,16,11/24/2011 8:50,0.83,12471.0,Germany
495882,578333,23445,ICE CREAM BUBBLES,20,11/24/2011 8:50,0.83,12471.0,Germany
495883,578333,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,11/24/2011 8:50,0.65,12471.0,Germany
495884,578333,POST,POSTAGE,2,11/24/2011 8:50,18.0,12471.0,Germany
497568,578425,POST,POSTAGE,4,11/24/2011 12:01,18.0,12705.0,Germany
497731,578469,POST,POSTAGE,4,11/24/2011 12:36,18.0,12471.0,Germany
497732,578469,22551,PLASTERS IN TIN SPACEBOY,12,11/24/2011 12:36,1.65,12471.0,Germany
497733,578469,23256,CHILDRENS CUTLERY SPACEBOY ,4,11/24/2011 12:36,4.15,12471.0,Germany
497734,578469,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,11/24/2011 12:36,4.15,12471.0,Germany
497735,578469,23345, DOLLY GIRL BEAKER,12,11/24/2011 12:36,1.25,12471.0,Germany
497736,578469,23559,WOODLAND BUNNIES LOLLY MAKERS,12,11/24/2011 12:36,2.08,12471.0,Germany
497737,578469,23238,SET OF 4 KNICK KNACK TINS LONDON ,12,11/24/2011 12:36,4.15,12471.0,Germany
497738,578469,23294,SET OF 6 SNACK LOAF BAKING CASES,16,11/24/2011 12:36,0.83,12471.0,Germany
497739,578469,23159,SET OF 5 PANCAKE DAY MAGNETS,24,11/24/2011 12:36,2.08,12471.0,Germany
497740,578469,23158,SET OF 5 LUCKY CAT MAGNETS ,12,11/24/2011 12:36,2.08,12471.0,Germany
497741,578469,22423,REGENCY CAKESTAND 3 TIER,16,11/24/2011 12:36,10.95,12471.0,Germany
497742,578469,84006,MAGIC TREE -PAPER FLOWERS,60,11/24/2011 12:36,0.85,12471.0,Germany
497743,578469,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,72,11/24/2011 12:36,0.85,12471.0,Germany
497757,578472,22979,PANTRY WASHING UP BRUSH,24,11/24/2011 12:40,1.45,12476.0,Germany
497758,578472,23245,SET OF 3 REGENCY CAKE TINS,4,11/24/2011 12:40,4.95,12476.0,Germany
497759,578472,22853,CAT BOWL VINTAGE CREAM,6,11/24/2011 12:40,3.25,12476.0,Germany
497760,578472,22852,DOG BOWL VINTAGE CREAM,4,11/24/2011 12:40,4.25,12476.0,Germany
497761,578472,23253,16 PIECE CUTLERY SET PANTRY DESIGN,4,11/24/2011 12:40,15.95,12476.0,Germany
497762,578472,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,11/24/2011 12:40,3.25,12476.0,Germany
497763,578472,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,11/24/2011 12:40,3.25,12476.0,Germany
497764,578472,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,11/24/2011 12:40,2.1,12476.0,Germany
497765,578472,84375,SET OF 20 KIDS COOKIE CUTTERS,12,11/24/2011 12:40,2.1,12476.0,Germany
497766,578472,84792,ENCHANTED BIRD COATHANGER 5 HOOK,8,11/24/2011 12:40,4.65,12476.0,Germany
497767,578472,22467,GUMBALL COAT RACK,12,11/24/2011 12:40,2.55,12476.0,Germany
497768,578472,22727,ALARM CLOCK BAKELIKE RED ,8,11/24/2011 12:40,3.75,12476.0,Germany
497769,578472,22730,ALARM CLOCK BAKELIKE IVORY,8,11/24/2011 12:40,3.75,12476.0,Germany
497770,578472,22726,ALARM CLOCK BAKELIKE GREEN,8,11/24/2011 12:40,3.75,12476.0,Germany
497771,578472,84879,ASSORTED COLOUR BIRD ORNAMENT,40,11/24/2011 12:40,1.69,12476.0,Germany
497772,578472,21293,MIRRORED DOVE WALL DECORATION,6,11/24/2011 12:40,2.1,12476.0,Germany
497773,578472,23462,ROCOCO WALL MIRROR WHITE,1,11/24/2011 12:40,19.95,12476.0,Germany
497774,578472,22781,GUMBALL MAGAZINE RACK,2,11/24/2011 12:40,7.65,12476.0,Germany
497775,578472,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,11/24/2011 12:40,7.95,12476.0,Germany
497776,578472,82494L,WOODEN FRAME ANTIQUE WHITE ,18,11/24/2011 12:40,2.95,12476.0,Germany
497777,578472,82482,WOODEN PICTURE FRAME WHITE FINISH,18,11/24/2011 12:40,2.95,12476.0,Germany
497778,578472,21137,BLACK RECORD COVER FRAME,4,11/24/2011 12:40,3.75,12476.0,Germany
497779,578472,22169,FAMILY ALBUM WHITE PICTURE FRAME,4,11/24/2011 12:40,8.5,12476.0,Germany
497780,578472,85049C,ROMANTIC PINKS RIBBONS ,12,11/24/2011 12:40,1.25,12476.0,Germany
497781,578472,85049E,SCANDINAVIAN REDS RIBBONS,12,11/24/2011 12:40,1.25,12476.0,Germany
497782,578472,22078,RIBBON REEL LACE DESIGN ,10,11/24/2011 12:40,2.1,12476.0,Germany
497783,578472,22080,RIBBON REEL POLKADOTS ,10,11/24/2011 12:40,1.65,12476.0,Germany
497784,578472,22077,6 RIBBONS RUSTIC CHARM,24,11/24/2011 12:40,1.95,12476.0,Germany
497785,578472,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,11/24/2011 12:40,3.29,12476.0,Germany
497786,578472,85199L,LARGE HANGING IVORY & RED WOOD BIRD,24,11/24/2011 12:40,0.65,12476.0,Germany
497787,578472,22576,SWALLOW WOODEN CHRISTMAS DECORATION,24,11/24/2011 12:40,0.85,12476.0,Germany
497788,578472,85127,SMALL SQUARE CUT GLASS CANDLESTICK,5,11/24/2011 12:40,4.95,12476.0,Germany
497789,578472,23355,HOT WATER BOTTLE KEEP CALM,12,11/24/2011 12:40,4.95,12476.0,Germany
497790,578472,20750,RED RETROSPOT MINI CASES,3,11/24/2011 12:40,7.95,12476.0,Germany
497791,578472,POST,POSTAGE,9,11/24/2011 12:40,18.0,12476.0,Germany
497792,578472,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,11/24/2011 12:40,2.55,12476.0,Germany
497793,578472,21494,ROTATING LEAVES T-LIGHT HOLDER,12,11/24/2011 12:40,1.25,12476.0,Germany
497794,578472,23543,WALL ART KEEP CALM ,3,11/24/2011 12:40,8.25,12476.0,Germany
497795,578472,23535,WALL ART BICYCLE SAFETY,4,11/24/2011 12:40,5.95,12476.0,Germany
497796,578472,23530,WALL ART ONLY ONE PERSON ,6,11/24/2011 12:40,4.95,12476.0,Germany
497797,578472,23532,WALL ART WORK REST AND PLAY  ,3,11/24/2011 12:40,4.95,12476.0,Germany
497798,578472,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/24/2011 12:40,2.95,12476.0,Germany
497799,578472,84946,ANTIQUE SILVER T-LIGHT GLASS,24,11/24/2011 12:40,1.25,12476.0,Germany
497800,578472,23283,DOORMAT VINTAGE LEAF,10,11/24/2011 12:40,7.08,12476.0,Germany
497801,578472,23284,DOORMAT KEEP CALM AND COME IN,10,11/24/2011 12:40,7.08,12476.0,Germany
497802,578472,23503,PLAYING CARDS KEEP CALM & CARRY ON,24,11/24/2011 12:40,1.25,12476.0,Germany
497803,578472,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,11/24/2011 12:40,4.95,12476.0,Germany
497804,578472,23284,DOORMAT KEEP CALM AND COME IN,6,11/24/2011 12:40,8.25,12476.0,Germany
497805,578472,22440,BALLOON WATER BOMB PACK OF 35,20,11/24/2011 12:40,0.42,12476.0,Germany
497806,578472,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,11/24/2011 12:40,1.25,12476.0,Germany
497807,578472,20978,36 PENCILS TUBE SKULLS,16,11/24/2011 12:40,1.25,12476.0,Germany
497808,578472,20979,36 PENCILS TUBE RED RETROSPOT,16,11/24/2011 12:40,1.25,12476.0,Germany
497809,578472,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,11/24/2011 12:40,8.25,12476.0,Germany
497810,578472,23049,RECYCLED ACAPULCO MAT RED,2,11/24/2011 12:40,8.25,12476.0,Germany
497811,578472,23425,STORAGE TIN HOME SWEET HOME,6,11/24/2011 12:40,2.49,12476.0,Germany
497812,578472,23244,ROUND STORAGE TIN VINTAGE LEAF,12,11/24/2011 12:40,1.95,12476.0,Germany
497813,578472,22364,GLASS JAR DIGESTIVE BISCUITS,6,11/24/2011 12:40,2.95,12476.0,Germany
497814,578472,23117,POPPY FIELDS CHOPPING BOARD,3,11/24/2011 12:40,4.95,12476.0,Germany
497815,578472,23114,VINTAGE LEAF CHOPPING BOARD  ,3,11/24/2011 12:40,4.95,12476.0,Germany
498057,578509,16237,SLEEPING CAT ERASERS,30,11/24/2011 13:17,0.21,12705.0,Germany
498058,578509,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,11/24/2011 13:17,3.75,12705.0,Germany
498059,578509,22492,MINI PAINT SET VINTAGE ,36,11/24/2011 13:17,0.65,12705.0,Germany
498060,578509,21154,RED RETROSPOT OVEN GLOVE ,10,11/24/2011 13:17,1.25,12705.0,Germany
498061,578509,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,11/24/2011 13:17,2.95,12705.0,Germany
498062,578509,22331,WOODLAND PARTY BAG + STICKER SET,8,11/24/2011 13:17,1.65,12705.0,Germany
498063,578509,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,11/24/2011 13:17,2.95,12705.0,Germany
498064,578509,21429,RED GINGHAM ROSE JEWELLERY BOX,8,11/24/2011 13:17,1.95,12705.0,Germany
498065,578509,22333,RETROSPOT PARTY BAG + STICKER SET,8,11/24/2011 13:17,1.65,12705.0,Germany
498066,578509,22334,DINOSAUR PARTY BAG + STICKER SET,8,11/24/2011 13:17,1.65,12705.0,Germany
498067,578509,POST,POSTAGE,1,11/24/2011 13:17,18.0,12705.0,Germany
498925,578547,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,11/24/2011 15:02,2.95,12720.0,Germany
498926,578547,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,11/24/2011 15:02,0.85,12720.0,Germany
498927,578547,21880,RED RETROSPOT TAPE,12,11/24/2011 15:02,0.65,12720.0,Germany
498928,578547,21883,STARS GIFT TAPE ,12,11/24/2011 15:02,0.65,12720.0,Germany
498929,578547,22654,DELUXE SEWING KIT ,3,11/24/2011 15:02,5.95,12720.0,Germany
498930,578547,21906,PHARMACIE FIRST AID TIN,2,11/24/2011 15:02,6.75,12720.0,Germany
498931,578547,23112,PARISIENNE CURIO CABINET,4,11/24/2011 15:02,7.5,12720.0,Germany
498932,578547,23378,PACK OF 12 50'S CHRISTMAS TISSUES,120,11/24/2011 15:02,0.39,12720.0,Germany
498933,578547,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,120,11/24/2011 15:02,0.39,12720.0,Germany
498934,578547,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,11/24/2011 15:02,0.83,12720.0,Germany
498935,578547,23296,SET OF 6 TEA TIME BAKING CASES,8,11/24/2011 15:02,1.25,12720.0,Germany
498936,578547,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,11/24/2011 15:02,0.55,12720.0,Germany
498937,578547,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,11/24/2011 15:02,1.45,12720.0,Germany
498938,578547,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,11/24/2011 15:02,4.95,12720.0,Germany
498939,578547,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,11/24/2011 15:02,0.85,12720.0,Germany
498940,578547,POST,POSTAGE,3,11/24/2011 15:02,18.0,12720.0,Germany
498993,578550,22624,IVORY KITCHEN SCALES,2,11/24/2011 15:03,8.5,12720.0,Germany
498994,578550,23236,STORAGE TIN VINTAGE DOILY ,6,11/24/2011 15:03,2.89,12720.0,Germany
498995,578550,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,11/24/2011 15:03,4.15,12720.0,Germany
498996,578550,85099B,JUMBO BAG RED RETROSPOT,10,11/24/2011 15:03,2.08,12720.0,Germany
498997,578550,23203,JUMBO BAG VINTAGE DOILY ,10,11/24/2011 15:03,2.08,12720.0,Germany
498998,578550,16169E,WRAP 50'S  CHRISTMAS,25,11/24/2011 15:03,0.42,12720.0,Germany
499128,578626,21086,SET/6 RED SPOTTY PAPER CUPS,24,11/24/2011 15:38,0.65,12709.0,Germany
499129,578626,21094,SET/6 RED SPOTTY PAPER PLATES,24,11/24/2011 15:38,0.85,12709.0,Germany
499130,578626,21485,RETROSPOT HEART HOT WATER BOTTLE,6,11/24/2011 15:38,4.95,12709.0,Germany
499131,578626,22079,RIBBON REEL HEARTS DESIGN ,10,11/24/2011 15:38,1.65,12709.0,Germany
499132,578626,22080,RIBBON REEL POLKADOTS ,10,11/24/2011 15:38,1.65,12709.0,Germany
499133,578626,23212,HEART WREATH DECORATION WITH BELL,24,11/24/2011 15:38,1.25,12709.0,Germany
499134,578626,22333,RETROSPOT PARTY BAG + STICKER SET,32,11/24/2011 15:38,1.65,12709.0,Germany
499135,578626,22423,REGENCY CAKESTAND 3 TIER,32,11/24/2011 15:38,10.95,12709.0,Germany
499136,578626,22625,RED KITCHEN SCALES,4,11/24/2011 15:38,8.5,12709.0,Germany
499137,578626,22626,BLACK KITCHEN SCALES,4,11/24/2011 15:38,8.5,12709.0,Germany
499138,578626,22726,ALARM CLOCK BAKELIKE GREEN,8,11/24/2011 15:38,3.75,12709.0,Germany
499139,578626,22728,ALARM CLOCK BAKELIKE PINK,8,11/24/2011 15:38,3.75,12709.0,Germany
499140,578626,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,11/24/2011 15:38,0.85,12709.0,Germany
499141,578626,22961,JAM MAKING SET PRINTED,48,11/24/2011 15:38,1.45,12709.0,Germany
499142,578626,22980,PANTRY SCRUBBING BRUSH,12,11/24/2011 15:38,1.65,12709.0,Germany
499143,578626,23298,SPOTTY BUNTING,12,11/24/2011 15:38,4.95,12709.0,Germany
499144,578626,20979,36 PENCILS TUBE RED RETROSPOT,16,11/24/2011 15:38,1.25,12709.0,Germany
499145,578626,21592,RETROSPOT CIGAR BOX MATCHES ,24,11/24/2011 15:38,1.25,12709.0,Germany
500018,578705,84988,SET OF 72 PINK HEART PAPER DOILIES,3,11/25/2011 11:12,1.45,12531.0,Germany
500019,578705,23569,TRADTIONAL ALPHABET STAMP SET,2,11/25/2011 11:12,4.95,12531.0,Germany
500020,578705,20712,JUMBO BAG WOODLAND ANIMALS,2,11/25/2011 11:12,2.08,12531.0,Germany
500021,578705,22196,SMALL HEART MEASURING SPOONS,1,11/25/2011 11:12,0.85,12531.0,Germany
500022,578705,22195,LARGE HEART MEASURING SPOONS,1,11/25/2011 11:12,1.65,12531.0,Germany
500023,578705,22564,ALPHABET STENCIL CRAFT,2,11/25/2011 11:12,1.25,12531.0,Germany
500024,578705,21251,DINOSAUR HEIGHT CHART STICKER SET,2,11/25/2011 11:12,2.95,12531.0,Germany
500025,578705,21249,WOODLAND  HEIGHT CHART STICKERS ,3,11/25/2011 11:12,2.95,12531.0,Germany
500026,578705,22966,GINGERBREAD MAN COOKIE CUTTER,3,11/25/2011 11:12,1.25,12531.0,Germany
500027,578705,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,11/25/2011 11:12,3.75,12531.0,Germany
500028,578705,21731,RED TOADSTOOL LED NIGHT LIGHT,3,11/25/2011 11:12,1.65,12531.0,Germany
500029,578705,23084,RABBIT NIGHT LIGHT,2,11/25/2011 11:12,2.08,12531.0,Germany
500030,578705,22078,RIBBON REEL LACE DESIGN ,5,11/25/2011 11:12,2.1,12531.0,Germany
500031,578705,21226,POCKET MIRROR WOODLAND,5,11/25/2011 11:12,1.25,12531.0,Germany
500032,578705,22554,PLASTERS IN TIN WOODLAND ANIMALS,4,11/25/2011 11:12,1.65,12531.0,Germany
500033,578705,21452,TOADSTOOL MONEY BOX,2,11/25/2011 11:12,2.95,12531.0,Germany
500034,578705,22504,CABIN BAG VINTAGE RETROSPOT,1,11/25/2011 11:12,29.95,12531.0,Germany
505541,C579090,84598,BOYS ALPHABET IRON ON PATCHES,-288,11/28/2011 10:48,0.21,12427.0,Germany
505658,579094,20750,RED RETROSPOT MINI CASES,2,11/28/2011 10:56,7.95,12668.0,Germany
505659,579094,21481,FAWN BLUE HOT WATER BOTTLE,4,11/28/2011 10:56,3.75,12668.0,Germany
505660,579094,21165,BEWARE OF THE CAT METAL SIGN ,12,11/28/2011 10:56,1.69,12668.0,Germany
505661,579094,22939,ADULT APRON APPLE DELIGHT,4,11/28/2011 10:56,4.95,12668.0,Germany
505662,579094,47567B,TEA TIME KITCHEN APRON,3,11/28/2011 10:56,5.95,12668.0,Germany
505663,579094,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,11/28/2011 10:56,3.25,12668.0,Germany
505664,579094,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,11/28/2011 10:56,3.25,12668.0,Germany
505665,579094,21218,RED SPOTTY BISCUIT TIN,6,11/28/2011 10:56,3.75,12668.0,Germany
505666,579094,22199,FRYING PAN RED RETROSPOT,4,11/28/2011 10:56,4.25,12668.0,Germany
505667,579094,21154,RED RETROSPOT OVEN GLOVE ,10,11/28/2011 10:56,1.25,12668.0,Germany
505668,579094,47559B,TEA TIME OVEN GLOVE,10,11/28/2011 10:56,1.25,12668.0,Germany
505669,579094,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,11/28/2011 10:56,4.95,12668.0,Germany
505670,579094,23115,RED APPLES CHOPPING BOARD   ,3,11/28/2011 10:56,4.95,12668.0,Germany
505671,579094,23114,VINTAGE LEAF CHOPPING BOARD  ,3,11/28/2011 10:56,4.95,12668.0,Germany
505672,579094,23113,PANTRY CHOPPING BOARD,3,11/28/2011 10:56,4.95,12668.0,Germany
505673,579094,23244,ROUND STORAGE TIN VINTAGE LEAF,6,11/28/2011 10:56,1.95,12668.0,Germany
505674,579094,21531,RED RETROSPOT SUGAR JAM BOWL,6,11/28/2011 10:56,2.55,12668.0,Germany
505675,579094,21535,RED RETROSPOT SMALL MILK JUG,6,11/28/2011 10:56,2.55,12668.0,Germany
505676,579094,21533,RETROSPOT LARGE MILK JUG,3,11/28/2011 10:56,4.95,12668.0,Germany
505677,579094,21232,STRAWBERRY CERAMIC TRINKET POT,24,11/28/2011 10:56,1.25,12668.0,Germany
505678,579094,22064,PINK DOUGHNUT TRINKET POT ,12,11/28/2011 10:56,1.65,12668.0,Germany
505679,579094,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,11/28/2011 10:56,2.95,12668.0,Germany
505680,579094,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,11/28/2011 10:56,2.95,12668.0,Germany
505681,579094,22303,COFFEE MUG APPLES DESIGN,12,11/28/2011 10:56,2.55,12668.0,Germany
505682,579094,22302,COFFEE MUG PEARS  DESIGN,12,11/28/2011 10:56,2.55,12668.0,Germany
505683,579094,22059,CERAMIC STRAWBERRY DESIGN MUG,12,11/28/2011 10:56,1.49,12668.0,Germany
